student_id,question_id,selected_option,correct_option,is_correct,mistake_type,correctness_reason,confidence_signal,key_concept
273300,Q12,C,B,False,Guess,"The student selected option C, but the correct option is B.",Low,UNKNOWN
273300,Q13,A,A,True,None,The student selected the correct option A.,Medium,UNKNOWN
273300,Q14,B,B,True,None,The student selected the correct option B.,Medium,UNKNOWN
273300,Q15,C,C,True,None,The student selected the correct option C.,Medium,UNKNOWN
273300,Q16,A,D,False,Guess,"The student selected option A, but the correct option is D.",Low,UNKNOWN
273300,Q17,C,C,True,None,The student selected the correct option C.,Medium,UNKNOWN
273300,Q18,A,A,True,None,The student selected the correct option A.,Medium,UNKNOWN
273300,Q19,A,B,False,Guess,"The student selected option A, but the correct option is B.",Low,UNKNOWN
273300,Q20,B,C,False,Guess,"The student selected option B, but the correct option is C.",Low,UNKNOWN
273300,Q21,C,C,True,None,The student selected the correct option C.,Medium,UNKNOWN
273300,Q22,C,C,True,None,The student selected the correct option C.,Medium,UNKNOWN
273300,Q23,A,A,True,None,The student selected the correct option A.,Medium,UNKNOWN
273300,Q24,A,A,True,None,The student selected the correct option A.,Medium,UNKNOWN
273300,Q25,D,D,True,None,The student selected the correct option D.,Medium,UNKNOWN
273300,Q26,B,B,True,None,The student selected the correct option B.,Medium,UNKNOWN
273300,Q27,B,B,True,None,The student selected the correct option B.,Medium,UNKNOWN
273300,Q28,B,A,False,Guess,"The student selected option B, but the correct option is A.",Low,UNKNOWN
273300,Q29,C,C,True,None,The student selected the correct option C.,Medium,UNKNOWN
273300,Q30,D,D,True,None,The student selected the correct option D.,Medium,UNKNOWN
273300,Q31,B,B,True,None,The student selected the correct option B.,Medium,UNKNOWN
273300,Q32,A,A,True,None,The student selected the correct option A.,Medium,UNKNOWN
273300,Q33,C,C,True,None,The student selected the correct option C.,Medium,UNKNOWN
273300,Q34,C,C,True,None,The student selected the correct option C.,Medium,UNKNOWN
273300,Q35,A,A,True,None,The student selected the correct option A.,Medium,UNKNOWN
273300,Q36,C,C,True,None,The student selected the correct option C.,Medium,UNKNOWN
273300,Q37,D,D,True,None,The student selected the correct option D.,Medium,UNKNOWN
273300,Q38,C,B,False,Guess,"The student selected option C, but the correct option is B.",Low,UNKNOWN
273300,Q39,A,A,True,None,The student selected the correct option A.,Medium,UNKNOWN
273300,Q40,D,C,False,Guess,"The student selected option D, but the correct option is C.",Low,UNKNOWN
273300,Q41,D,D,True,None,The student selected the correct option D.,Medium,UNKNOWN
273300,Q42,B,C,False,Guess,"The student selected option B, but the correct option is C.",Low,UNKNOWN
273300,Q43,A,A,True,None,The student selected the correct option A.,Medium,UNKNOWN
273300,Q44,B,B,True,None,The student selected the correct option B.,Medium,UNKNOWN
273300,Q45,B,B,True,None,The student selected the correct option B.,Medium,UNKNOWN
271100,Q1,B,B,True,None,Student selected the correct option B.,Medium,UNKNOWN
271100,Q2,C,C,True,None,Student selected the correct option C.,Medium,UNKNOWN
271100,Q3,B,B,True,None,Student selected the correct option B.,Medium,UNKNOWN
271100,Q4,B,D,False,Guess,"Student selected option B, while the correct answer is D. No explanation available to diagnose error",Low,UNKNOWN
271100,Q5,D,B,False,Guess,"Student selected option D, while the correct answer is B. No explanation available to diagnose error.",Low,UNKNOWN
271100,Q6,A,D,False,Guess,"Student selected option A, while the correct answer is D. No explanation available to diagnose error.",Low,UNKNOWN
271100,Q7,D,B,False,Guess,"Student selected option D, while the correct answer is B. No explanation available to diagnose error.",Low,UNKNOWN
271100,Q8,B,A,False,Guess,"Student selected option B, while the correct answer is A. No explanation available to diagnose error.",Low,UNKNOWN
271100,Q9,A,A,True,None,Student selected the correct option A.,Medium,UNKNOWN
271100,Q10,B,B,True,None,Student selected the correct option B.,Medium,UNKNOWN
271100,Q11,C,D,False,Guess,"Student selected option C, while the correct answer is D. No explanation available to diagnose error.",Low,UNKNOWN
271100,Q12,A,B,False,Guess,"Student selected option A, while the correct answer is B. No explanation available to diagnose error.",Low,UNKNOWN
271100,Q13,A,A,True,None,Student selected the correct option A.,Medium,UNKNOWN
271100,Q14,B,B,True,None,Student selected the correct option B.,Medium,UNKNOWN
271100,Q15,C,C,True,None,Student selected the correct option C.,Medium,UNKNOWN
271100,Q16,A,D,False,Guess,"Student selected option A, while the correct answer is D. No explanation available to diagnose error.",Low,UNKNOWN
271100,Q17,C,C,True,None,Student selected the correct option C.,Medium,UNKNOWN
271100,Q18,B,A,False,Guess,"Student selected option B, while the correct answer is A. No explanation available to diagnose error.",Low,UNKNOWN
271100,Q19,C,B,False,Guess,"Student selected option C, while the correct answer is B. No explanation available to diagnose error.",Low,UNKNOWN
271100,Q20,A,C,False,Guess,"Student selected option A, while the correct answer is C. No explanation available to diagnose error.",Low,UNKNOWN
271100,Q21,C,C,True,None,Student selected the correct option C.,Medium,UNKNOWN
271100,Q22,C,C,True,None,Student selected the correct option C.,Medium,UNKNOWN
271100,Q23,A,A,True,None,Student selected the correct option A.,Medium,UNKNOWN
271100,Q24,A,A,True,None,Student selected the correct option A.,Medium,UNKNOWN
271100,Q25,D,D,True,None,Student selected the correct option D.,Medium,UNKNOWN
271100,Q26,B,B,True,None,Student selected the correct option B.,Medium,UNKNOWN
271100,Q27,D,B,False,Guess,"Student selected option D, while the correct answer is B. No explanation available to diagnose error.",Low,UNKNOWN
271100,Q28,A,A,True,None,Student selected the correct option A.,Medium,UNKNOWN
271100,Q29,C,C,True,None,Student selected the correct option C.,Medium,UNKNOWN
271100,Q30,B,D,False,Guess,"Student selected option B, while the correct answer is D. No explanation available to diagnose error.",Low,UNKNOWN
271100,Q31,B,B,True,None,Student selected the correct option B.,Medium,UNKNOWN
271100,Q32,A,A,True,None,Student selected the correct option A.,Medium,UNKNOWN
271100,Q33,C,C,True,None,Student selected the correct option C.,Medium,UNKNOWN
271100,Q34,C,C,True,None,Student selected the correct option C.,Medium,UNKNOWN
271100,Q35,A,A,True,None,Student selected the correct option A.,Medium,UNKNOWN
271100,Q36,B,C,False,Guess,"Student selected option B, while the correct answer is C. No explanation available to diagnose error.",Low,UNKNOWN
271100,Q37,D,D,True,None,Student selected the correct option D.,Medium,UNKNOWN
271100,Q38,A,B,False,Guess,"Student selected option A, while the correct answer is B. No explanation available to diagnose error.",Low,UNKNOWN
271100,Q39,A,A,True,None,Student selected the correct option A.,Medium,UNKNOWN
271100,Q40,D,C,False,Guess,"Student selected option D, while the correct answer is C. No explanation available to diagnose error.",Low,UNKNOWN
271100,Q41,A,D,False,Guess,"Student selected option A, while the correct answer is D. No explanation available to diagnose error.",Low,UNKNOWN
271100,Q42,D,C,False,Guess,"Student selected option D, while the correct answer is C. No explanation available to diagnose error.",Low,UNKNOWN
271100,Q43,A,A,True,None,Student selected the correct option A.,Medium,UNKNOWN
271100,Q44,C,B,False,Guess,"Student selected option C, while the correct answer is B. No explanation available to diagnose error.",Low,UNKNOWN
271100,Q45,C,B,False,Guess,"Student selected option C, while the correct answer is B. No explanation available to diagnose error.",Low,UNKNOWN
268500,Q1,D,B,False,Guess,"Student selected incorrect option D, while the correct answer is B. No explanation available.",Low,UNKNOWN
268500,Q2,A,C,False,Guess,"Student selected incorrect option A, while the correct answer is C. No explanation available.",Low,UNKNOWN
268500,Q3,B,B,True,None,Student selected correct option B. No explanation available.,High,UNKNOWN
268500,Q4,C,D,False,Guess,"Student selected incorrect option C, while the correct answer is D. No explanation available.",Low,UNKNOWN
268500,Q5,C,B,False,Guess,"Student selected incorrect option C, while the correct answer is B. No explanation available.",Low,UNKNOWN
268500,Q6,D,D,True,None,Student selected correct option D. No explanation available.,High,UNKNOWN
268500,Q7,B,B,True,None,Student selected correct option B. No explanation available.,High,UNKNOWN
268500,Q8,A,A,True,None,Student selected correct option A. No explanation available.,High,UNKNOWN
268500,Q9,D,A,False,Guess,"Student selected incorrect option D, while the correct answer is A. No explanation available.",Low,UNKNOWN
268500,Q10,C,B,False,Guess,"Student selected incorrect option C, while the correct answer is B. No explanation available.",Low,UNKNOWN
268500,Q11,B,D,False,Guess,"Student selected incorrect option B, while the correct answer is D. No explanation available.",Low,UNKNOWN
268500,Q12,C,B,False,Guess,"Student selected incorrect option C, while the correct answer is B. No explanation available.",Low,UNKNOWN
268500,Q13,A,A,True,None,Student selected correct option A. No explanation available.,High,UNKNOWN
268500,Q14,D,B,False,Guess,"Student selected incorrect option D, while the correct answer is B. No explanation available.",Low,UNKNOWN
268500,Q15,D,C,False,Guess,"Student selected incorrect option D, while the correct answer is C. No explanation available.",Low,UNKNOWN
268500,Q16,D,D,True,None,Student selected correct option D. No explanation available.,High,UNKNOWN
268500,Q17,B,C,False,Guess,"Student selected incorrect option B, while the correct answer is C. No explanation available.",Low,UNKNOWN
268500,Q18,B,A,False,Guess,"Student selected incorrect option B, while the correct answer is A. No explanation available.",Low,UNKNOWN
268500,Q19,A,B,False,Guess,"Student selected incorrect option A, while the correct answer is B. No explanation available.",Low,UNKNOWN
268500,Q20,A,C,False,Guess,"Student selected incorrect option A, while the correct answer is C. No explanation available.",Low,UNKNOWN
268500,Q21,B,C,False,Guess,"Student selected incorrect option B, while the correct answer is C. No explanation available.",Low,UNKNOWN
268500,Q22,A,C,False,Guess,"Student selected incorrect option A, while the correct answer is C. No explanation available.",Low,UNKNOWN
268500,Q23,A,A,True,None,Student selected correct option A. No explanation available.,High,UNKNOWN
268500,Q24,A,A,True,None,Student selected correct option A. No explanation available.,High,UNKNOWN
268500,Q25,D,D,True,None,Student selected correct option D. No explanation available.,High,UNKNOWN
268500,Q26,A,B,False,Guess,"Student selected incorrect option A, while the correct answer is B. No explanation available.",Low,UNKNOWN
268500,Q27,D,B,False,Guess,"Student selected incorrect option D, while the correct answer is B. No explanation available.",Low,UNKNOWN
268500,Q28,A,A,True,None,Student selected correct option A. No explanation available.,High,UNKNOWN
268500,Q29,B,C,False,Guess,"Student selected incorrect option B, while the correct answer is C. No explanation available.",Low,UNKNOWN
268500,Q30,D,D,True,None,Student selected correct option D. No explanation available.,High,UNKNOWN
268500,Q31,B,B,True,None,Student selected correct option B. No explanation available.,High,UNKNOWN
268500,Q32,A,A,True,None,Student selected correct option A. No explanation available.,High,UNKNOWN
268500,Q33,C,C,True,None,Student selected correct option C. No explanation available.,High,UNKNOWN
268500,Q34,C,C,True,None,Student selected correct option C. No explanation available.,High,UNKNOWN
268500,Q35,A,A,True,None,Student selected correct option A. No explanation available.,High,UNKNOWN
268500,Q36,B,C,False,Guess,"Student selected incorrect option B, while the correct answer is C. No explanation available.",Low,UNKNOWN
268500,Q37,D,D,True,None,Student selected correct option D. No explanation available.,High,UNKNOWN
268500,Q38,B,B,True,None,Student selected correct option B. No explanation available.,High,UNKNOWN
268500,Q39,A,A,True,None,Student selected correct option A. No explanation available.,High,UNKNOWN
268500,Q40,A,C,False,Guess,"Student selected incorrect option A, while the correct answer is C. No explanation available.",Low,UNKNOWN
268500,Q41,D,D,True,None,Student selected correct option D. No explanation available.,High,UNKNOWN
268500,Q42,C,C,True,None,Student selected correct option C. No explanation available.,High,UNKNOWN
268500,Q43,A,A,True,None,Student selected correct option A. No explanation available.,High,UNKNOWN
268500,Q44,D,B,False,Guess,"Student selected incorrect option D, while the correct answer is B. No explanation available.",Low,UNKNOWN
268500,Q45,B,B,True,None,Student selected correct option B. No explanation available.,High,UNKNOWN
265000,Q1,C,B,False,Guess,The student selected the wrong option. No explanation available.,Low,UNKNOWN
265000,Q2,C,C,True,None,The student selected the correct option. No explanation available.,High,UNKNOWN
265000,Q3,B,B,True,None,The student selected the correct option. No explanation available.,High,UNKNOWN
265000,Q4,C,D,False,Guess,The student selected the wrong option. No explanation available.,Low,UNKNOWN
265000,Q5,B,B,True,None,The student selected the correct option. No explanation available.,High,UNKNOWN
265000,Q6,B,D,False,Guess,The student selected the wrong option. No explanation available.,Low,UNKNOWN
265000,Q7,A,B,False,Guess,The student selected the wrong option. No explanation available.,Low,UNKNOWN
265000,Q8,B,A,False,Guess,The student selected the wrong option. No explanation available.,Low,UNKNOWN
265000,Q9,C,A,False,Guess,The student selected the wrong option. No explanation available.,Low,UNKNOWN
265000,Q10,B,B,True,None,The student selected the correct option. No explanation available.,High,UNKNOWN
265000,Q11,A,D,False,Guess,The student selected the wrong option. No explanation available.,Low,UNKNOWN
265000,Q12,B,B,True,None,The student selected the correct option. No explanation available.,High,UNKNOWN
265000,Q13,C,A,False,Guess,The student selected the wrong option. No explanation available.,Low,UNKNOWN
265000,Q14,B,B,True,None,The student selected the correct option. No explanation available.,High,UNKNOWN
265000,Q15,B,C,False,Guess,The student selected the wrong option. No explanation available.,Low,UNKNOWN
265000,Q16,C,D,False,Conceptual,The student seems to misunderstand the definition of fundamental vector quantities.,Low,UNKNOWN
265000,Q17,C,C,True,None,The student selected the correct option. No explanation available.,High,UNKNOWN
265000,Q18,A,A,True,None,The student selected the correct option. No explanation available.,High,UNKNOWN
265000,Q19,C,B,False,Calculation,The student likely made a mistake in unit conversion from dynes to kilonewtons.,Low,UNKNOWN
265000,Q20,B,C,False,Conceptual,The student does not understand the correct SI base units for force.,Low,UNKNOWN
265000,Q21,B,C,False,Conceptual,The student confused convex and concave mirrors' properties.,Low,UNKNOWN
265000,Q22,B,C,False,Conceptual,The student does not understand the nature of images formed by convex mirrors.,Low,UNKNOWN
265000,Q23,A,A,True,None,The student selected the correct option. No explanation available.,High,UNKNOWN
265000,Q24,B,A,False,Calculation,The student likely miscalculated the new distance between object and image.,Low,UNKNOWN
265000,Q25,D,D,True,None,The student selected the correct option. No explanation available.,High,UNKNOWN
265000,Q26,A,B,False,Conceptual,The student confused mass number with atomic number of oxygen.,Low,UNKNOWN
265000,Q27,B,B,True,None,The student selected the correct option. No explanation available.,High,UNKNOWN
265000,Q28,B,A,False,Conceptual,The student does not understand the concept of isobars vs isotopes/isotones.,Low,UNKNOWN
265000,Q29,C,C,True,None,The student selected the correct option. No explanation available.,High,UNKNOWN
265000,Q30,B,D,False,Conceptual,Student incorrectly stated number of protons and neutrons in Hydrogen atom. ,Low,UNKNOWN
265000,Q31,B,B,True,None,The student selected the correct option. No explanation available.,High,UNKNOWN
265000,Q32,B,A,False,Conceptual,The student incorrectly defined an alloy.,Low,UNKNOWN
265000,Q33,D,C,False,Conceptual,The student confused homogeneous and heterogeneous mixtures.,Low,UNKNOWN
265000,Q34,C,C,True,None,The student selected the correct option. No explanation available.,High,UNKNOWN
265000,Q35,A,A,True,None,The student selected the correct option. No explanation available.,High,UNKNOWN
265000,Q36,D,C,False,Conceptual,Student chose the wrong part of the cell responsible for the movement of molecule.,Low,UNKNOWN
265000,Q37,D,D,True,None,The student selected the correct option. No explanation available.,High,UNKNOWN
265000,Q38,A,B,False,Conceptual,The student confused different scientists' discoveries related to cell biology.,Low,UNKNOWN
265000,Q39,A,A,True,None,The student selected the correct option. No explanation available.,High,UNKNOWN
265000,Q40,C,C,True,None,The student selected the correct option. No explanation available.,High,UNKNOWN
265000,Q41,D,D,True,None,The student selected the correct option. No explanation available.,High,UNKNOWN
265000,Q42,A,C,False,Conceptual,The student described the wrong kind of cells of squamous epithelium.,Low,UNKNOWN
265000,Q43,C,A,False,Conceptual,The student seems to misunderstand the location of nucleus in a neuron.,Low,UNKNOWN
265000,Q44,B,B,True,None,The student selected the correct option. No explanation available.,High,UNKNOWN
265000,Q45,B,B,True,None,The student selected the correct option. No explanation available.,High,UNKNOWN
721000,Q1,B,B,True,None,The student correctly identified the letter 4th to the right of the 20th letter from the right after reversing the second half of the English alphabet.,High,UNKNOWN
721000,Q2,C,C,True,None,The student successfully completed the letter series by sequentially placing the correct set of letters in the gaps.,High,UNKNOWN
721000,Q3,B,B,True,None,The student correctly decoded REALITY using the provided TREK and FAMILY codes.,High,UNKNOWN
721000,Q4,D,D,True,None,The student correctly deduced the direction X was facing based on the shadow's position.,High,UNKNOWN
721000,Q5,D,B,False,Guess,Student selected 'Father' but correct answer was 'Son'.,Low,UNKNOWN
721000,Q6,A,D,False,Guess,"The student incorrectly evaluated the mathematical expression, likely due to an arithmetic error or misunderstanding of the order of operations.",Low,UNKNOWN
721000,Q7,A,B,False,Guess,Student selected option A when correct answer was B.,Low,UNKNOWN
721000,Q8,B,A,False,Guess,"The student incorrectly calculated the value of k, which likely involves misunderstanding how to manipulate the given expression.",Low,UNKNOWN
721000,Q9,C,A,False,Guess,The student incorrectly determined the value of x.,Low,UNKNOWN
721000,Q10,D,B,False,Guess,The student provided incorrect value for expression.,Low,UNKNOWN
721000,Q11,A,D,False,Guess,Student was not able to simplify the expression after finding a and b.,Low,UNKNOWN
721000,Q12,D,B,False,Guess,Student was unable to find the value of the expression.,Low,UNKNOWN
721000,Q13,C,A,False,Guess,The student couldn't evaluate the given problem.,Low,UNKNOWN
721000,Q14,B,B,True,None,The student correctly simplified the mathematical expression.,High,UNKNOWN
721000,Q15,A,C,False,Guess,The student made an error when simplifying the value of x.,Low,UNKNOWN
721000,Q16,D,D,True,None,The student correctly identified that none of the listed physical quantities are both fundamental and vector quantities.,High,UNKNOWN
721000,Q17,C,C,True,None,The student correctly identified Force as a derived quantity.,High,UNKNOWN
721000,Q18,A,A,True,None,The student correctly calculated the density of the metal sphere in kg/m3.,High,UNKNOWN
721000,Q19,D,B,False,Guess,The student could not covert dynes to kilonewtons.,Low,UNKNOWN
721000,Q20,A,C,False,Guess,The student chose an incorrect option when expressing Newton in terms of SI base units.,Low,UNKNOWN
721000,Q21,C,C,True,None,The student correctly identified the convex mirror as a rearview mirror in cars.,High,UNKNOWN
721000,Q22,B,C,False,Guess,The student selected an incorrect statement for the image formed by a convex mirror. The image is virtual and upright.,Low,UNKNOWN
721000,Q23,D,A,False,Guess,The student was unable to calculate the angle of reflection after the incident of a ray of light at an angle.,Low,UNKNOWN
721000,Q24,A,A,True,None,Student understood the concept of image formation in plane mirrors.,High,UNKNOWN
721000,Q25,D,D,True,None,Student knew that irregular reflection occurs on rough surfaces.,High,UNKNOWN
721000,Q26,A,B,False,Guess,Student provided incorrect value for mass number of oxygen.,Low,UNKNOWN
721000,Q27,A,B,False,Guess,The student chose incorrect option for atoms in Phosphorus molecule.,Low,UNKNOWN
721000,Q28,B,A,False,Guess,The student was unable to identify isobars.,Low,UNKNOWN
721000,Q29,B,C,False,Guess,The student could not find out the number of neutrons.,Low,UNKNOWN
721000,Q30,A,D,False,Guess,The student was not aware of the number of protons and neutrons in hydrogen atom.,Low,UNKNOWN
721000,Q31,B,B,True,None,Student knew that evaporation is used to separate salt and water mixture.,High,UNKNOWN
721000,Q32,A,A,True,None,Student understood the concept of alloys.,High,UNKNOWN
721000,Q33,C,C,True,None,Student knew that soil is a heterogenous mixture.,High,UNKNOWN
721000,Q34,B,C,False,Guess,The student chose an incorrect option and couldn't identify the element.,Low,UNKNOWN
721000,Q35,D,A,False,Guess,The student could not choose the correct method of separation.,Low,UNKNOWN
721000,Q36,D,C,False,Guess,The student could not identify the correct answer.,Low,UNKNOWN
721000,Q37,C,D,False,Guess,The student was unable to choose between given options.,Low,UNKNOWN
721000,Q38,B,B,True,None,"Student knew that Robert Hooke looked at ""cork"" under a microscope and named the box like structure ""cells"".",High,UNKNOWN
721000,Q39,A,A,True,None,Student understood intercalary meristems.,High,UNKNOWN
721000,Q40,C,C,True,None,Student knew that xylem is vascular tissues.,High,UNKNOWN
721000,Q41,B,D,False,Guess,The student chose incorrect option when identifying function of adipose tissue.,Low,UNKNOWN
721000,Q42,C,C,True,None,Student correctly described the cells of squamous epithelium.,High,UNKNOWN
721000,Q43,A,A,True,None,Student knew nucleus and cytoplasm is present in the cell body of the neuron.,High,UNKNOWN
721000,Q44,C,B,False,Guess,The student provided incorrect description of skeletal muscle.,Low,UNKNOWN
721000,Q45,A,B,False,Guess,Student provided wrong material for plant cell wall.,Low,UNKNOWN
262000,Q1,B,B,True,None,The student selected the correct option B.,Medium,UNKNOWN
262000,Q2,C,C,True,None,The student selected the correct option C.,Medium,UNKNOWN
262000,Q3,A,B,False,Guess,"The student selected option A, but the correct answer is B. With no explanation, assume guess.",Low,UNKNOWN
262000,Q4,B,D,False,Guess,"The student selected option B, but the correct answer is D. With no explanation, assume guess.",Low,UNKNOWN
262000,Q5,A,B,False,Guess,"The student selected option A, but the correct answer is B. With no explanation, assume guess.",Low,UNKNOWN
262000,Q6,B,D,False,Guess,"The student selected option B, but the correct answer is D. With no explanation, assume guess.",Low,UNKNOWN
262000,Q7,D,B,False,Guess,"The student selected option D, but the correct answer is B. With no explanation, assume guess.",Low,UNKNOWN
262000,Q8,B,A,False,Guess,"The student selected option B, but the correct answer is A. With no explanation, assume guess.",Low,UNKNOWN
262000,Q9,C,A,False,Guess,"The student selected option C, but the correct answer is A. With no explanation, assume guess.",Low,UNKNOWN
262000,Q10,A,B,False,Guess,"The student selected option A, but the correct answer is B. With no explanation, assume guess.",Low,UNKNOWN
262000,Q11,B,D,False,Guess,"The student selected option B, but the correct answer is D. With no explanation, assume guess.",Low,UNKNOWN
262000,Q12,C,B,False,Guess,"The student selected option C, but the correct answer is B. With no explanation, assume guess.",Low,UNKNOWN
262000,Q13,C,A,False,Guess,"The student selected option C, but the correct answer is A. With no explanation, assume guess.",Low,UNKNOWN
262000,Q14,D,B,False,Guess,"The student selected option D, but the correct answer is B. With no explanation, assume guess.",Low,UNKNOWN
262000,Q15,A,C,False,Guess,"The student selected option A, but the correct answer is C. With no explanation, assume guess.",Low,UNKNOWN
262000,Q16,C,D,False,Guess,"The student selected option C, but the correct answer is D. With no explanation, assume guess.",Low,UNKNOWN
262000,Q17,C,C,True,None,The student selected the correct option C.,Medium,UNKNOWN
262000,Q18,A,A,True,None,The student selected the correct option A.,Medium,UNKNOWN
262000,Q19,B,B,True,None,The student selected the correct option B.,Medium,UNKNOWN
262000,Q20,A,C,False,Guess,"The student selected option A, but the correct answer is C. With no explanation, assume guess.",Low,UNKNOWN
262000,Q21,A,C,False,Guess,"The student selected option A, but the correct answer is C. With no explanation, assume guess.",Low,UNKNOWN
262000,Q22,B,C,False,Guess,"The student selected option B, but the correct answer is C. With no explanation, assume guess.",Low,UNKNOWN
262000,Q23,A,A,True,None,The student selected the correct option A.,Medium,UNKNOWN
262000,Q24,B,A,False,Guess,"The student selected option B, but the correct answer is A. With no explanation, assume guess.",Low,UNKNOWN
262000,Q25,C,D,False,Guess,"The student selected option C, but the correct answer is D. With no explanation, assume guess.",Low,UNKNOWN
262000,Q26,A,B,False,Guess,"The student selected option A, but the correct answer is B. With no explanation, assume guess.",Low,UNKNOWN
262000,Q27,C,B,False,Guess,"The student selected option C, but the correct answer is B. With no explanation, assume guess.",Low,UNKNOWN
