student_id,question_id,selected_option,correct_option,is_correct,status,attempted,key_concept,difficulty_tag
981995,Q13,C,B,False,Incorrect,True,,Hard
981995,Q14,B,A,False,Incorrect,True,,Hard
981995,Q15,B,A,False,Incorrect,True,,Hard
981995,Q16,A,A,True,Correct,True,,Hard
981995,Q17,B,C,False,Incorrect,True,,Hard
981995,Q18,A,D,False,Incorrect,True,,Hard
981995,Q19,B,A,False,Incorrect,True,,Medium
981995,Q20,D,D,True,Correct,True,,Hard
981995,Q21,D,D,True,Correct,True,,Medium
981995,Q22,B,B,True,Correct,True,,Medium
981995,Q23,B,C,False,Incorrect,True,,Hard
981995,Q24,C,D,False,Incorrect,True,,Hard
981995,Q25,C,C,True,Correct,True,,Easy
981995,Q26,C,C,True,Correct,True,,Medium
981995,Q27,D,D,True,Correct,True,,Hard
981995,Q28,B,B,True,Correct,True,,Easy
981995,Q29,B,A,False,Incorrect,True,,Medium
981995,Q30,C,C,True,Correct,True,,Hard
981995,Q31,C,C,True,Correct,True,,Easy
981995,Q32,A,C,False,Incorrect,True,,Medium
981995,Q33,A,D,False,Incorrect,True,,Medium
981995,Q34,B,B,True,Correct,True,,Easy
981995,Q35,D,D,True,Correct,True,,Medium
981995,Q36,C,C,True,Correct,True,,Easy
981995,Q37,C,A,False,Incorrect,True,,Hard
981995,Q38,C,A,False,Incorrect,True,,Hard
981995,Q39,D,D,True,Correct,True,,Hard
981995,Q40,A,A,True,Correct,True,,Easy
981995,Q41,A,A,True,Correct,True,,Hard
981995,Q42,B,C,False,Incorrect,True,,Medium
981995,Q43,A,A,True,Correct,True,,Medium
981995,Q44,D,D,True,Correct,True,,Easy
981995,Q45,B,B,True,Correct,True,,Easy
270700,Q1,D,D,True,Correct,True,,Easy
270700,Q2,C,C,True,Correct,True,,Hard
270700,Q3,B,D,False,Incorrect,True,,Hard
270700,Q4,,D,False,Unattempted,False,,Hard
270700,Q5,B,B,True,Correct,True,,Hard
270700,Q6,A,A,True,Correct,True,,Medium
270700,Q7,B,C,False,Incorrect,True,,Hard
270700,Q8,D,D,True,Correct,True,,Medium
270700,Q9,A,A,True,Correct,True,,Medium
270700,Q10,C,B,False,Incorrect,True,,Hard
270700,Q11,A,A,True,Correct,True,,Easy
270700,Q12,C,C,True,Correct,True,,Medium
270700,Q13,A,B,False,Incorrect,True,,Hard
270700,Q14,D,A,False,Incorrect,True,,Hard
270700,Q15,A,A,True,Correct,True,,Hard
270700,Q16,C,A,False,Incorrect,True,,Hard
270700,Q17,A,C,False,Incorrect,True,,Hard
270700,Q18,B,D,False,Incorrect,True,,Hard
270700,Q19,A,A,True,Correct,True,,Medium
270700,Q20,C,D,False,Incorrect,True,,Hard
270700,Q21,D,D,True,Correct,True,,Medium
270700,Q22,B,B,True,Correct,True,,Medium
270700,Q23,B,C,False,Incorrect,True,,Hard
270700,Q24,A,D,False,Incorrect,True,,Hard
270700,Q25,C,C,True,Correct,True,,Easy
270700,Q26,C,C,True,Correct,True,,Medium
270700,Q27,D,D,True,Correct,True,,Hard
270700,Q28,B,B,True,Correct,True,,Easy
270700,Q29,C,A,False,Incorrect,True,,Medium
270700,Q30,C,C,True,Correct,True,,Hard
270700,Q31,C,C,True,Correct,True,,Easy
270700,Q32,A,C,False,Incorrect,True,,Medium
270700,Q33,A,D,False,Incorrect,True,,Medium
270700,Q34,B,B,True,Correct,True,,Easy
270700,Q35,D,D,True,Correct,True,,Medium
270700,Q36,B,C,False,Incorrect,True,,Easy
270700,Q37,C,A,False,Incorrect,True,,Hard
270700,Q38,D,A,False,Incorrect,True,,Hard
270700,Q39,B,D,False,Incorrect,True,,Hard
270700,Q40,D,A,False,Incorrect,True,,Easy
270700,Q41,D,A,False,Incorrect,True,,Hard
270700,Q42,C,C,True,Correct,True,,Medium
270700,Q43,C,A,False,Incorrect,True,,Medium
270700,Q44,D,D,True,Correct,True,,Easy
270700,Q45,B,B,True,Correct,True,,Easy
260300,Q1,D,D,True,Correct,True,,Easy
260300,Q2,C,C,True,Correct,True,,Hard
260300,Q3,B,D,False,Incorrect,True,,Hard
260300,Q4,C,D,False,Incorrect,True,,Hard
260300,Q5,A,B,False,Incorrect,True,,Hard
260300,Q6,A,A,True,Correct,True,,Medium
260300,Q7,B,C,False,Incorrect,True,,Hard
260300,Q8,D,D,True,Correct,True,,Medium
260300,Q9,D,A,False,Incorrect,True,,Medium
260300,Q10,C,B,False,Incorrect,True,,Hard
260300,Q11,A,A,True,Correct,True,,Easy
260300,Q12,C,C,True,Correct,True,,Medium
260300,Q13,C,B,False,Incorrect,True,,Hard
260300,Q14,C,A,False,Incorrect,True,,Hard
260300,Q15,B,A,False,Incorrect,True,,Hard
260300,Q16,C,A,False,Incorrect,True,,Hard
260300,Q17,A,C,False,Incorrect,True,,Hard
260300,Q18,D,D,True,Correct,True,,Hard
260300,Q19,A,A,True,Correct,True,,Medium
260300,Q20,C,D,False,Incorrect,True,,Hard
260300,Q21,C,D,False,Incorrect,True,,Medium
260300,Q22,B,B,True,Correct,True,,Medium
260300,Q23,B,C,False,Incorrect,True,,Hard
260300,Q24,B,D,False,Incorrect,True,,Hard
260300,Q25,C,C,True,Correct,True,,Easy
260300,Q26,D,C,False,Incorrect,True,,Medium
260300,Q27,D,D,True,Correct,True,,Hard
260300,Q28,C,B,False,Incorrect,True,,Easy
260300,Q29,C,A,False,Incorrect,True,,Medium
260300,Q30,C,C,True,Correct,True,,Hard
260300,Q31,C,C,True,Correct,True,,Easy
260300,Q32,C,C,True,Correct,True,,Medium
260300,Q33,A,D,False,Incorrect,True,,Medium
260300,Q34,B,B,True,Correct,True,,Easy
260300,Q35,C,D,False,Incorrect,True,,Medium
260300,Q36,C,C,True,Correct,True,,Easy
260300,Q37,B,A,False,Incorrect,True,,Hard
260300,Q38,C,A,False,Incorrect,True,,Hard
260300,Q39,B,D,False,Incorrect,True,,Hard
260300,Q40,A,A,True,Correct,True,,Easy
260300,Q41,A,A,True,Correct,True,,Hard
260300,Q42,C,C,True,Correct,True,,Medium
260300,Q43,A,A,True,Correct,True,,Medium
260300,Q44,D,D,True,Correct,True,,Easy
260300,Q45,B,B,True,Correct,True,,Easy
287100,Q1,A,D,False,Incorrect,True,,Easy
287100,Q2,A,C,False,Incorrect,True,,Hard
287100,Q3,C,D,False,Incorrect,True,,Hard
287100,Q4,B,D,False,Incorrect,True,,Hard
287100,Q5,D,B,False,Incorrect,True,,Hard
287100,Q6,C,A,False,Incorrect,True,,Medium
287100,Q7,B,C,False,Incorrect,True,,Hard
287100,Q8,B,D,False,Incorrect,True,,Medium
287100,Q9,B,A,False,Incorrect,True,,Medium
287100,Q10,D,B,False,Incorrect,True,,Hard
287100,Q11,A,A,True,Correct,True,,Easy
287100,Q12,B,C,False,Incorrect,True,,Medium
287100,Q13,B,B,True,Correct,True,,Hard
287100,Q14,A,A,True,Correct,True,,Hard
287100,Q15,B,A,False,Incorrect,True,,Hard
287100,Q16,C,A,False,Incorrect,True,,Hard
287100,Q17,B,C,False,Incorrect,True,,Hard
287100,Q18,B,D,False,Incorrect,True,,Hard
287100,Q19,A,A,True,Correct,True,,Medium
287100,Q20,A,D,False,Incorrect,True,,Hard
287100,Q21,C,D,False,Incorrect,True,,Medium
287100,Q22,B,B,True,Correct,True,,Medium
287100,Q23,A,C,False,Incorrect,True,,Hard
287100,Q24,D,D,True,Correct,True,,Hard
287100,Q25,C,C,True,Correct,True,,Easy
287100,Q26,C,C,True,Correct,True,,Medium
287100,Q27,A,D,False,Incorrect,True,,Hard
287100,Q28,B,B,True,Correct,True,,Easy
287100,Q29,A,A,True,Correct,True,,Medium
287100,Q30,A,C,False,Incorrect,True,,Hard
287100,Q31,C,C,True,Correct,True,,Easy
287100,Q32,C,C,True,Correct,True,,Medium
287100,Q33,A,D,False,Incorrect,True,,Medium
287100,Q34,B,B,True,Correct,True,,Easy
287100,Q35,D,D,True,Correct,True,,Medium
287100,Q36,C,C,True,Correct,True,,Easy
287100,Q37,D,A,False,Incorrect,True,,Hard
287100,Q38,C,A,False,Incorrect,True,,Hard
287100,Q39,D,D,True,Correct,True,,Hard
287100,Q40,A,A,True,Correct,True,,Easy
287100,Q41,C,A,False,Incorrect,True,,Hard
287100,Q42,A,C,False,Incorrect,True,,Medium
287100,Q43,B,A,False,Incorrect,True,,Medium
287100,Q44,D,D,True,Correct,True,,Easy
287100,Q45,C,B,False,Incorrect,True,,Easy
269800,Q1,D,D,True,Correct,True,,Easy
269800,Q2,B,C,False,Incorrect,True,,Hard
269800,Q3,B,D,False,Incorrect,True,,Hard
269800,Q4,B,D,False,Incorrect,True,,Hard
269800,Q5,A,B,False,Incorrect,True,,Hard
269800,Q6,B,A,False,Incorrect,True,,Medium
269800,Q7,D,C,False,Incorrect,True,,Hard
269800,Q8,B,D,False,Incorrect,True,,Medium
269800,Q9,A,A,True,Correct,True,,Medium
269800,Q10,A,B,False,Incorrect,True,,Hard
269800,Q11,A,A,True,Correct,True,,Easy
269800,Q12,B,C,False,Incorrect,True,,Medium
269800,Q13,D,B,False,Incorrect,True,,Hard
269800,Q14,A,A,True,Correct,True,,Hard
269800,Q15,B,A,False,Incorrect,True,,Hard
269800,Q16,D,A,False,Incorrect,True,,Hard
269800,Q17,B,C,False,Incorrect,True,,Hard
269800,Q18,A,D,False,Incorrect,True,,Hard
269800,Q19,D,A,False,Incorrect,True,,Medium
269800,Q20,D,D,True,Correct,True,,Hard
269800,Q21,A,D,False,Incorrect,True,,Medium
269800,Q22,B,B,True,Correct,True,,Medium
269800,Q23,B,C,False,Incorrect,True,,Hard
269800,Q24,B,D,False,Incorrect,True,,Hard
269800,Q25,C,C,True,Correct,True,,Easy
269800,Q26,C,C,True,Correct,True,,Medium
269800,Q27,A,D,False,Incorrect,True,,Hard
269800,Q28,B,B,True,Correct,True,,Easy
269800,Q29,B,A,False,Incorrect,True,,Medium
269800,Q30,D,C,False,Incorrect,True,,Hard
269800,Q31,D,C,False,Incorrect,True,,Easy
269800,Q32,C,C,True,Correct,True,,Medium
269800,Q33,D,D,True,Correct,True,,Medium
269800,Q34,D,B,False,Incorrect,True,,Easy
269800,Q35,C,D,False,Incorrect,True,,Medium
269800,Q36,C,C,True,Correct,True,,Easy
269800,Q37,D,A,False,Incorrect,True,,Hard
269800,Q38,C,A,False,Incorrect,True,,Hard
269800,Q39,B,D,False,Incorrect,True,,Hard
269800,Q40,A,A,True,Correct,True,,Easy
269800,Q41,D,A,False,Incorrect,True,,Hard
269800,Q42,C,C,True,Correct,True,,Medium
269800,Q43,A,A,True,Correct,True,,Medium
269800,Q44,D,D,True,Correct,True,,Easy
269800,Q45,B,B,True,Correct,True,,Easy
992973,Q1,D,D,True,Correct,True,,Easy
992973,Q2,D,C,False,Incorrect,True,,Hard
992973,Q3,B,D,False,Incorrect,True,,Hard
992973,Q4,D,D,True,Correct,True,,Hard
992973,Q5,C,B,False,Incorrect,True,,Hard
992973,Q6,A,A,True,Correct,True,,Medium
992973,Q7,B,C,False,Incorrect,True,,Hard
992973,Q8,D,D,True,Correct,True,,Medium
992973,Q9,A,A,True,Correct,True,,Medium
992973,Q10,A,B,False,Incorrect,True,,Hard
992973,Q11,A,A,True,Correct,True,,Easy
992973,Q12,C,C,True,Correct,True,,Medium
992973,Q13,D,B,False,Incorrect,True,,Hard
992973,Q14,B,A,False,Incorrect,True,,Hard
992973,Q15,C,A,False,Incorrect,True,,Hard
992973,Q16,C,A,False,Incorrect,True,,Hard
992973,Q17,C,C,True,Correct,True,,Hard
992973,Q18,B,D,False,Incorrect,True,,Hard
992973,Q19,C,A,False,Incorrect,True,,Medium
992973,Q20,B,D,False,Incorrect,True,,Hard
992973,Q21,D,D,True,Correct,True,,Medium
992973,Q22,A,B,False,Incorrect,True,,Medium
992973,Q23,B,C,False,Incorrect,True,,Hard
992973,Q24,C,D,False,Incorrect,True,,Hard
992973,Q25,C,C,True,Correct,True,,Easy
992973,Q26,A,C,False,Incorrect,True,,Medium
992973,Q27,C,D,False,Incorrect,True,,Hard
992973,Q28,B,B,True,Correct,True,,Easy
992973,Q29,A,A,True,Correct,True,,Medium
992973,Q30,B,C,False,Incorrect,True,,Hard
992973,Q31,C,C,True,Correct,True,,Easy
992973,Q32,D,C,False,Incorrect,True,,Medium
992973,Q33,D,D,True,Correct,True,,Medium
992973,Q34,A,B,False,Incorrect,True,,Easy
992973,Q35,B,D,False,Incorrect,True,,Medium
992973,Q36,C,C,True,Correct,True,,Easy
992973,Q37,B,A,False,Incorrect,True,,Hard
992973,Q38,C,A,False,Incorrect,True,,Hard
992973,Q39,A,D,False,Incorrect,True,,Hard
992973,Q40,B,A,False,Incorrect,True,,Easy
992973,Q41,D,A,False,Incorrect,True,,Hard
992973,Q42,B,C,False,Incorrect,True,,Medium
992973,Q43,B,A,False,Incorrect,True,,Medium
992973,Q44,D,D,True,Correct,True,,Easy
992973,Q45,B,B,True,Correct,True,,Easy
284400,Q1,D,D,True,Correct,True,,Easy
284400,Q2,B,C,False,Incorrect,True,,Hard
284400,Q3,B,D,False,Incorrect,True,,Hard
284400,Q4,C,D,False,Incorrect,True,,Hard
284400,Q5,B,B,True,Correct,True,,Hard
284400,Q6,C,A,False,Incorrect,True,,Medium
284400,Q7,B,C,False,Incorrect,True,,Hard
284400,Q8,B,D,False,Incorrect,True,,Medium
284400,Q9,C,A,False,Incorrect,True,,Medium
284400,Q10,B,B,True,Correct,True,,Hard
284400,Q11,B,A,False,Incorrect,True,,Easy
284400,Q12,A,C,False,Incorrect,True,,Medium
284400,Q13,B,B,True,Correct,True,,Hard
284400,Q14,A,A,True,Correct,True,,Hard
284400,Q15,C,A,False,Incorrect,True,,Hard
284400,Q16,D,A,False,Incorrect,True,,Hard
284400,Q17,C,C,True,Correct,True,,Hard
284400,Q18,A,D,False,Incorrect,True,,Hard
284400,Q19,A,A,True,Correct,True,,Medium
284400,Q20,C,D,False,Incorrect,True,,Hard
284400,Q21,D,D,True,Correct,True,,Medium
284400,Q22,D,B,False,Incorrect,True,,Medium
284400,Q23,B,C,False,Incorrect,True,,Hard
284400,Q24,C,D,False,Incorrect,True,,Hard
284400,Q25,B,C,False,Incorrect,True,,Easy
284400,Q26,D,C,False,Incorrect,True,,Medium
284400,Q27,C,D,False,Incorrect,True,,Hard
284400,Q28,B,B,True,Correct,True,,Easy
284400,Q29,A,A,True,Correct,True,,Medium
284400,Q30,A,C,False,Incorrect,True,,Hard
284400,Q31,D,C,False,Incorrect,True,,Easy
284400,Q32,C,C,True,Correct,True,,Medium
284400,Q33,D,D,True,Correct,True,,Medium
284400,Q34,B,B,True,Correct,True,,Easy
284400,Q35,A,D,False,Incorrect,True,,Medium
284400,Q36,C,C,True,Correct,True,,Easy
284400,Q37,D,A,False,Incorrect,True,,Hard
284400,Q38,B,A,False,Incorrect,True,,Hard
284400,Q39,C,D,False,Incorrect,True,,Hard
284400,Q40,A,A,True,Correct,True,,Easy
284400,Q41,B,A,False,Incorrect,True,,Hard
284400,Q42,A,C,False,Incorrect,True,,Medium
284400,Q43,B,A,False,Incorrect,True,,Medium
284400,Q44,D,D,True,Correct,True,,Easy
284400,Q45,C,B,False,Incorrect,True,,Easy
