student_id,question_id,selected_option,correct_option,is_correct,status,attempted,key_concept,difficulty_tag
271200,Q3,A,A,True,Correct,True,Polynomial Remainder Theorem,Medium
271200,Q4,C,A,False,Incorrect,True,Systems of Linear Equations - Infinite Solutions,Hard
271200,Q5,C,A,False,Incorrect,True,UNKNOWN,Medium
271200,Q6,D,D,True,Correct,True,Fractions,Easy
271200,Q7,C,D,False,Incorrect,True,Work and Time,Hard
271200,Q8,C,B,False,Incorrect,True,Polynomials,Hard
271200,Q9,C,C,True,Correct,True,Roots of equation,Hard
271200,Q10,A,A,True,Correct,True,Linear Equations,Hard
271200,Q11,A,A,True,Correct,True,Roots of equation,Easy
271200,Q12,C,C,True,Correct,True,Algebraic manipulation,Hard
271200,Q13,A,D,False,Incorrect,True,Completing the Square,Hard
271200,Q14,D,C,False,Incorrect,True,Roots of equation,Hard
271200,Q15,C,C,True,Correct,True,Linear Equations,Easy
271200,Q16,B,A,False,Incorrect,True,Quadratic Equations,Hard
271200,Q17,C,C,True,Correct,True,System of Equations,Hard
271200,Q18,C,C,True,Correct,True,Linear Equations,Easy
271200,Q19,C,C,True,Correct,True,Number Systems,Easy
271200,Q20,B,B,True,Correct,True,Discriminant,Hard
271200,Q21,B,B,True,Correct,True,Ratio and Proportion,Medium
271200,Q22,D,D,True,Correct,True,Area of rectangle,Medium
271200,Q23,B,D,False,Incorrect,True,Polynomial Division,Hard
271200,Q24,A,B,False,Incorrect,True,Roots of Polynomials,Hard
271200,Q25,C,C,True,Correct,True,Ratio and Proportion,Medium
271200,Q26,C,C,True,Correct,True,UNKNOWN,Easy
271200,Q27,C,D,False,Incorrect,True,UNKNOWN,Hard
271200,Q28,D,D,True,Correct,True,UNKNOWN,Hard
271200,Q29,B,D,False,Incorrect,True,UNKNOWN,Easy
271200,Q30,D,D,True,Correct,True,UNKNOWN,Easy
269200,Q1,C,D,False,Incorrect,True,Factor Theorem and Polynomials,Hard
269200,Q2,B,B,True,Correct,True,Quadratic Equations and Roots,Medium
269200,Q3,B,A,False,Incorrect,True,Polynomial Remainder Theorem,Medium
269200,Q4,C,A,False,Incorrect,True,Systems of Linear Equations - Infinite Solutions,Hard
269200,Q5,A,A,True,Correct,True,UNKNOWN,Medium
269200,Q6,D,D,True,Correct,True,Fractions,Easy
269200,Q7,D,D,True,Correct,True,Work and Time,Hard
269200,Q8,B,B,True,Correct,True,Polynomials,Hard
269200,Q9,C,C,True,Correct,True,Roots of equation,Hard
269200,Q10,B,A,False,Incorrect,True,Linear Equations,Hard
269200,Q11,A,A,True,Correct,True,Roots of equation,Easy
269200,Q12,D,C,False,Incorrect,True,Algebraic manipulation,Hard
269200,Q13,A,D,False,Incorrect,True,Completing the Square,Hard
269200,Q14,B,C,False,Incorrect,True,Roots of equation,Hard
269200,Q15,C,C,True,Correct,True,Linear Equations,Easy
269200,Q16,D,A,False,Incorrect,True,Quadratic Equations,Hard
269200,Q17,B,C,False,Incorrect,True,System of Equations,Hard
269200,Q18,C,C,True,Correct,True,Linear Equations,Easy
269200,Q19,C,C,True,Correct,True,Number Systems,Easy
269200,Q20,B,B,True,Correct,True,Discriminant,Hard
269200,Q21,B,B,True,Correct,True,Ratio and Proportion,Medium
269200,Q22,D,D,True,Correct,True,Area of rectangle,Medium
269200,Q23,A,D,False,Incorrect,True,Polynomial Division,Hard
269200,Q24,,B,False,Unattempted,False,Roots of Polynomials,Hard
269200,Q25,C,C,True,Correct,True,Ratio and Proportion,Medium
269200,Q26,C,C,True,Correct,True,UNKNOWN,Easy
269200,Q27,B,D,False,Incorrect,True,UNKNOWN,Hard
269200,Q28,C,D,False,Incorrect,True,UNKNOWN,Hard
269200,Q29,D,D,True,Correct,True,UNKNOWN,Easy
269200,Q30,D,D,True,Correct,True,UNKNOWN,Easy
273000,Q1,D,D,True,Correct,True,Factor Theorem and Polynomials,Hard
273000,Q2,B,B,True,Correct,True,Quadratic Equations and Roots,Medium
273000,Q3,B,A,False,Incorrect,True,Polynomial Remainder Theorem,Medium
273000,Q4,A,A,True,Correct,True,Systems of Linear Equations - Infinite Solutions,Hard
273000,Q5,A,A,True,Correct,True,UNKNOWN,Medium
273000,Q6,D,D,True,Correct,True,Fractions,Easy
273000,Q7,C,D,False,Incorrect,True,Work and Time,Hard
273000,Q8,B,B,True,Correct,True,Polynomials,Hard
273000,Q9,,C,False,Unattempted,False,Roots of equation,Hard
273000,Q10,,A,False,Unattempted,False,Linear Equations,Hard
273000,Q11,A,A,True,Correct,True,Roots of equation,Easy
273000,Q12,,C,False,Unattempted,False,Algebraic manipulation,Hard
273000,Q13,A,D,False,Incorrect,True,Completing the Square,Hard
273000,Q14,,C,False,Unattempted,False,Roots of equation,Hard
273000,Q15,C,C,True,Correct,True,Linear Equations,Easy
273000,Q16,,A,False,Unattempted,False,Quadratic Equations,Hard
273000,Q17,B,C,False,Incorrect,True,System of Equations,Hard
273000,Q18,C,C,True,Correct,True,Linear Equations,Easy
273000,Q19,C,C,True,Correct,True,Number Systems,Easy
273000,Q20,B,B,True,Correct,True,Discriminant,Hard
273000,Q21,D,B,False,Incorrect,True,Ratio and Proportion,Medium
273000,Q22,C,D,False,Incorrect,True,Area of rectangle,Medium
273000,Q23,C,D,False,Incorrect,True,Polynomial Division,Hard
273000,Q24,D,B,False,Incorrect,True,Roots of Polynomials,Hard
273000,Q25,C,C,True,Correct,True,Ratio and Proportion,Medium
273000,Q26,C,C,True,Correct,True,UNKNOWN,Easy
273000,Q27,D,D,True,Correct,True,UNKNOWN,Hard
273000,Q28,D,D,True,Correct,True,UNKNOWN,Hard
273000,Q29,D,D,True,Correct,True,UNKNOWN,Easy
273000,Q30,D,D,True,Correct,True,UNKNOWN,Easy
268600,Q1,D,D,True,Correct,True,Factor Theorem and Polynomials,Hard
268600,Q2,B,B,True,Correct,True,Quadratic Equations and Roots,Medium
268600,Q3,A,A,True,Correct,True,Polynomial Remainder Theorem,Medium
268600,Q4,A,A,True,Correct,True,Systems of Linear Equations - Infinite Solutions,Hard
268600,Q5,D,A,False,Incorrect,True,UNKNOWN,Medium
268600,Q6,D,D,True,Correct,True,Fractions,Easy
268600,Q7,B,D,False,Incorrect,True,Work and Time,Hard
268600,Q8,B,B,True,Correct,True,Polynomials,Hard
268600,Q9,C,C,True,Correct,True,Roots of equation,Hard
268600,Q10,B,A,False,Incorrect,True,Linear Equations,Hard
268600,Q11,A,A,True,Correct,True,Roots of equation,Easy
268600,Q12,C,C,True,Correct,True,Algebraic manipulation,Hard
268600,Q13,A,D,False,Incorrect,True,Completing the Square,Hard
268600,Q14,A,C,False,Incorrect,True,Roots of equation,Hard
268600,Q15,D,C,False,Incorrect,True,Linear Equations,Easy
268600,Q16,C,A,False,Incorrect,True,Quadratic Equations,Hard
268600,Q17,A,C,False,Incorrect,True,System of Equations,Hard
268600,Q18,C,C,True,Correct,True,Linear Equations,Easy
268600,Q19,C,C,True,Correct,True,Number Systems,Easy
268600,Q20,D,B,False,Incorrect,True,Discriminant,Hard
268600,Q21,B,B,True,Correct,True,Ratio and Proportion,Medium
268600,Q22,D,D,True,Correct,True,Area of rectangle,Medium
268600,Q23,B,D,False,Incorrect,True,Polynomial Division,Hard
268600,Q24,D,B,False,Incorrect,True,Roots of Polynomials,Hard
268600,Q25,C,C,True,Correct,True,Ratio and Proportion,Medium
268600,Q26,C,C,True,Correct,True,UNKNOWN,Easy
268600,Q27,B,D,False,Incorrect,True,UNKNOWN,Hard
268600,Q28,A,D,False,Incorrect,True,UNKNOWN,Hard
268600,Q29,A,D,False,Incorrect,True,UNKNOWN,Easy
268600,Q30,D,D,True,Correct,True,UNKNOWN,Easy
271800,Q1,C,D,False,Incorrect,True,Factor Theorem and Polynomials,Hard
271800,Q2,B,B,True,Correct,True,Quadratic Equations and Roots,Medium
271800,Q3,A,A,True,Correct,True,Polynomial Remainder Theorem,Medium
271800,Q4,A,A,True,Correct,True,Systems of Linear Equations - Infinite Solutions,Hard
271800,Q5,A,A,True,Correct,True,UNKNOWN,Medium
271800,Q6,D,D,True,Correct,True,Fractions,Easy
271800,Q7,B,D,False,Incorrect,True,Work and Time,Hard
271800,Q8,A,B,False,Incorrect,True,Polynomials,Hard
271800,Q9,A,C,False,Incorrect,True,Roots of equation,Hard
271800,Q10,A,A,True,Correct,True,Linear Equations,Hard
271800,Q11,A,A,True,Correct,True,Roots of equation,Easy
271800,Q12,C,C,True,Correct,True,Algebraic manipulation,Hard
271800,Q13,B,D,False,Incorrect,True,Completing the Square,Hard
271800,Q14,B,C,False,Incorrect,True,Roots of equation,Hard
271800,Q15,C,C,True,Correct,True,Linear Equations,Easy
271800,Q16,B,A,False,Incorrect,True,Quadratic Equations,Hard
271800,Q17,B,C,False,Incorrect,True,System of Equations,Hard
271800,Q18,C,C,True,Correct,True,Linear Equations,Easy
271800,Q19,C,C,True,Correct,True,Number Systems,Easy
271800,Q20,A,B,False,Incorrect,True,Discriminant,Hard
271800,Q21,B,B,True,Correct,True,Ratio and Proportion,Medium
271800,Q22,B,D,False,Incorrect,True,Area of rectangle,Medium
271800,Q23,B,D,False,Incorrect,True,Polynomial Division,Hard
271800,Q24,D,B,False,Incorrect,True,Roots of Polynomials,Hard
271800,Q25,C,C,True,Correct,True,Ratio and Proportion,Medium
271800,Q26,C,C,True,Correct,True,UNKNOWN,Easy
271800,Q27,B,D,False,Incorrect,True,UNKNOWN,Hard
271800,Q28,B,D,False,Incorrect,True,UNKNOWN,Hard
271800,Q29,D,D,True,Correct,True,UNKNOWN,Easy
271800,Q30,D,D,True,Correct,True,UNKNOWN,Easy
900447,Q1,A,D,False,Incorrect,True,Factor Theorem and Polynomials,Hard
900447,Q2,C,B,False,Incorrect,True,Quadratic Equations and Roots,Medium
900447,Q3,C,A,False,Incorrect,True,Polynomial Remainder Theorem,Medium
900447,Q4,C,A,False,Incorrect,True,Systems of Linear Equations - Infinite Solutions,Hard
900447,Q5,D,A,False,Incorrect,True,UNKNOWN,Medium
900447,Q6,D,D,True,Correct,True,Fractions,Easy
900447,Q7,B,D,False,Incorrect,True,Work and Time,Hard
900447,Q8,B,B,True,Correct,True,Polynomials,Hard
900447,Q9,B,C,False,Incorrect,True,Roots of equation,Hard
900447,Q10,B,A,False,Incorrect,True,Linear Equations,Hard
900447,Q11,A,A,True,Correct,True,Roots of equation,Easy
900447,Q12,C,C,True,Correct,True,Algebraic manipulation,Hard
900447,Q13,C,D,False,Incorrect,True,Completing the Square,Hard
900447,Q14,C,C,True,Correct,True,Roots of equation,Hard
900447,Q15,D,C,False,Incorrect,True,Linear Equations,Easy
900447,Q16,D,A,False,Incorrect,True,Quadratic Equations,Hard
900447,Q17,C,C,True,Correct,True,System of Equations,Hard
900447,Q18,C,C,True,Correct,True,Linear Equations,Easy
900447,Q19,C,C,True,Correct,True,Number Systems,Easy
900447,Q20,B,B,True,Correct,True,Discriminant,Hard
900447,Q21,A,B,False,Incorrect,True,Ratio and Proportion,Medium
900447,Q22,D,D,True,Correct,True,Area of rectangle,Medium
900447,Q23,B,D,False,Incorrect,True,Polynomial Division,Hard
900447,Q24,B,B,True,Correct,True,Roots of Polynomials,Hard
900447,Q25,C,C,True,Correct,True,Ratio and Proportion,Medium
900447,Q26,C,C,True,Correct,True,UNKNOWN,Easy
900447,Q27,D,D,True,Correct,True,UNKNOWN,Hard
900447,Q28,A,D,False,Incorrect,True,UNKNOWN,Hard
900447,Q29,D,D,True,Correct,True,UNKNOWN,Easy
900447,Q30,D,D,True,Correct,True,UNKNOWN,Easy
265100,Q1,B,D,False,Incorrect,True,Factor Theorem and Polynomials,Hard
265100,Q2,D,B,False,Incorrect,True,Quadratic Equations and Roots,Medium
265100,Q3,A,A,True,Correct,True,Polynomial Remainder Theorem,Medium
265100,Q4,D,A,False,Incorrect,True,Systems of Linear Equations - Infinite Solutions,Hard
265100,Q5,A,A,True,Correct,True,UNKNOWN,Medium
265100,Q6,D,D,True,Correct,True,Fractions,Easy
265100,Q7,D,D,True,Correct,True,Work and Time,Hard
265100,Q8,D,B,False,Incorrect,True,Polynomials,Hard
265100,Q9,B,C,False,Incorrect,True,Roots of equation,Hard
265100,Q10,C,A,False,Incorrect,True,Linear Equations,Hard
265100,Q11,D,A,False,Incorrect,True,Roots of equation,Easy
265100,Q12,D,C,False,Incorrect,True,Algebraic manipulation,Hard
265100,Q13,D,D,True,Correct,True,Completing the Square,Hard
265100,Q14,A,C,False,Incorrect,True,Roots of equation,Hard
265100,Q15,C,C,True,Correct,True,Linear Equations,Easy
265100,Q16,B,A,False,Incorrect,True,Quadratic Equations,Hard
265100,Q17,B,C,False,Incorrect,True,System of Equations,Hard
265100,Q18,C,C,True,Correct,True,Linear Equations,Easy
265100,Q19,C,C,True,Correct,True,Number Systems,Easy
265100,Q20,B,B,True,Correct,True,Discriminant,Hard
265100,Q21,A,B,False,Incorrect,True,Ratio and Proportion,Medium
265100,Q22,A,D,False,Incorrect,True,Area of rectangle,Medium
265100,Q23,D,D,True,Correct,True,Polynomial Division,Hard
265100,Q24,D,B,False,Incorrect,True,Roots of Polynomials,Hard
265100,Q25,C,C,True,Correct,True,Ratio and Proportion,Medium
265100,Q26,C,C,True,Correct,True,UNKNOWN,Easy
265100,Q27,D,D,True,Correct,True,UNKNOWN,Hard
265100,Q28,B,D,False,Incorrect,True,UNKNOWN,Hard
265100,Q29,D,D,True,Correct,True,UNKNOWN,Easy
265100,Q30,D,D,True,Correct,True,UNKNOWN,Easy
286000,Q1,D,D,True,Correct,True,Factor Theorem and Polynomials,Hard
286000,Q2,B,B,True,Correct,True,Quadratic Equations and Roots,Medium
286000,Q3,B,A,False,Incorrect,True,Polynomial Remainder Theorem,Medium
286000,Q4,A,A,True,Correct,True,Systems of Linear Equations - Infinite Solutions,Hard
286000,Q5,A,A,True,Correct,True,UNKNOWN,Medium
286000,Q6,D,D,True,Correct,True,Fractions,Easy
286000,Q7,B,D,False,Incorrect,True,Work and Time,Hard
286000,Q8,B,B,True,Correct,True,Polynomials,Hard
286000,Q9,C,C,True,Correct,True,Roots of equation,Hard
286000,Q10,D,A,False,Incorrect,True,Linear Equations,Hard
286000,Q11,A,A,True,Correct,True,Roots of equation,Easy
286000,Q12,A,C,False,Incorrect,True,Algebraic manipulation,Hard
286000,Q13,B,D,False,Incorrect,True,Completing the Square,Hard
286000,Q14,B,C,False,Incorrect,True,Roots of equation,Hard
286000,Q15,B,C,False,Incorrect,True,Linear Equations,Easy
286000,Q16,B,A,False,Incorrect,True,Quadratic Equations,Hard
286000,Q17,C,C,True,Correct,True,System of Equations,Hard
286000,Q18,C,C,True,Correct,True,Linear Equations,Easy
286000,Q19,B,C,False,Incorrect,True,Number Systems,Easy
286000,Q20,A,B,False,Incorrect,True,Discriminant,Hard
286000,Q21,C,B,False,Incorrect,True,Ratio and Proportion,Medium
286000,Q22,D,D,True,Correct,True,Area of rectangle,Medium
286000,Q23,B,D,False,Incorrect,True,Polynomial Division,Hard
286000,Q24,D,B,False,Incorrect,True,Roots of Polynomials,Hard
286000,Q25,C,C,True,Correct,True,Ratio and Proportion,Medium
286000,Q26,C,C,True,Correct,True,UNKNOWN,Easy
286000,Q27,A,D,False,Incorrect,True,UNKNOWN,Hard
286000,Q28,B,D,False,Incorrect,True,UNKNOWN,Hard
286000,Q29,D,D,True,Correct,True,UNKNOWN,Easy
286000,Q30,D,D,True,Correct,True,UNKNOWN,Easy
280400,Q1,D,D,True,Correct,True,Factor Theorem and Polynomials,Hard
280400,Q2,B,B,True,Correct,True,Quadratic Equations and Roots,Medium
280400,Q3,B,A,False,Incorrect,True,Polynomial Remainder Theorem,Medium
280400,Q4,A,A,True,Correct,True,Systems of Linear Equations - Infinite Solutions,Hard
280400,Q5,C,A,False,Incorrect,True,UNKNOWN,Medium
280400,Q6,D,D,True,Correct,True,Fractions,Easy
280400,Q7,C,D,False,Incorrect,True,Work and Time,Hard
280400,Q8,A,B,False,Incorrect,True,Polynomials,Hard
280400,Q9,C,C,True,Correct,True,Roots of equation,Hard
280400,Q10,B,A,False,Incorrect,True,Linear Equations,Hard
280400,Q11,A,A,True,Correct,True,Roots of equation,Easy
280400,Q12,A,C,False,Incorrect,True,Algebraic manipulation,Hard
280400,Q13,A,D,False,Incorrect,True,Completing the Square,Hard
280400,Q14,B,C,False,Incorrect,True,Roots of equation,Hard
280400,Q15,C,C,True,Correct,True,Linear Equations,Easy
280400,Q16,A,A,True,Correct,True,Quadratic Equations,Hard
280400,Q17,B,C,False,Incorrect,True,System of Equations,Hard
280400,Q18,C,C,True,Correct,True,Linear Equations,Easy
280400,Q19,D,C,False,Incorrect,True,Number Systems,Easy
280400,Q20,D,B,False,Incorrect,True,Discriminant,Hard
280400,Q21,B,B,True,Correct,True,Ratio and Proportion,Medium
280400,Q22,A,D,False,Incorrect,True,Area of rectangle,Medium
280400,Q23,C,D,False,Incorrect,True,Polynomial Division,Hard
280400,Q24,D,B,False,Incorrect,True,Roots of Polynomials,Hard
280400,Q25,C,C,True,Correct,True,Ratio and Proportion,Medium
280400,Q26,C,C,True,Correct,True,UNKNOWN,Easy
280400,Q27,A,D,False,Incorrect,True,UNKNOWN,Hard
280400,Q28,A,D,False,Incorrect,True,UNKNOWN,Hard
280400,Q29,D,D,True,Correct,True,UNKNOWN,Easy
280400,Q30,A,D,False,Incorrect,True,UNKNOWN,Easy
413401,Q1,C,D,False,Incorrect,True,Factor Theorem and Polynomials,Hard
413401,Q2,A,B,False,Incorrect,True,Quadratic Equations and Roots,Medium
413401,Q3,B,A,False,Incorrect,True,Polynomial Remainder Theorem,Medium
413401,Q4,C,A,False,Incorrect,True,Systems of Linear Equations - Infinite Solutions,Hard
413401,Q5,A,A,True,Correct,True,UNKNOWN,Medium
413401,Q6,D,D,True,Correct,True,Fractions,Easy
413401,Q7,B,D,False,Incorrect,True,Work and Time,Hard
413401,Q8,C,B,False,Incorrect,True,Polynomials,Hard
413401,Q9,A,C,False,Incorrect,True,Roots of equation,Hard
413401,Q10,A,A,True,Correct,True,Linear Equations,Hard
413401,Q11,A,A,True,Correct,True,Roots of equation,Easy
413401,Q12,A,C,False,Incorrect,True,Algebraic manipulation,Hard
413401,Q13,C,D,False,Incorrect,True,Completing the Square,Hard
413401,Q14,B,C,False,Incorrect,True,Roots of equation,Hard
413401,Q15,C,C,True,Correct,True,Linear Equations,Easy
413401,Q16,D,A,False,Incorrect,True,Quadratic Equations,Hard
413401,Q17,B,C,False,Incorrect,True,System of Equations,Hard
413401,Q18,C,C,True,Correct,True,Linear Equations,Easy
413401,Q19,C,C,True,Correct,True,Number Systems,Easy
413401,Q20,A,B,False,Incorrect,True,Discriminant,Hard
413401,Q21,A,B,False,Incorrect,True,Ratio and Proportion,Medium
413401,Q22,D,D,True,Correct,True,Area of rectangle,Medium
413401,Q23,B,D,False,Incorrect,True,Polynomial Division,Hard
413401,Q24,D,B,False,Incorrect,True,Roots of Polynomials,Hard
413401,Q25,A,C,False,Incorrect,True,Ratio and Proportion,Medium
413401,Q26,C,C,True,Correct,True,UNKNOWN,Easy
413401,Q27,D,D,True,Correct,True,UNKNOWN,Hard
413401,Q28,D,D,True,Correct,True,UNKNOWN,Hard
413401,Q29,D,D,True,Correct,True,UNKNOWN,Easy
413401,Q30,D,D,True,Correct,True,UNKNOWN,Easy
261900,Q1,B,D,False,Incorrect,True,Factor Theorem and Polynomials,Hard
261900,Q2,D,B,False,Incorrect,True,Quadratic Equations and Roots,Medium
261900,Q3,A,A,True,Correct,True,Polynomial Remainder Theorem,Medium
261900,Q4,C,A,False,Incorrect,True,Systems of Linear Equations - Infinite Solutions,Hard
261900,Q5,A,A,True,Correct,True,UNKNOWN,Medium
261900,Q6,D,D,True,Correct,True,Fractions,Easy
261900,Q7,B,D,False,Incorrect,True,Work and Time,Hard
261900,Q8,C,B,False,Incorrect,True,Polynomials,Hard
261900,Q9,D,C,False,Incorrect,True,Roots of equation,Hard
261900,Q10,B,A,False,Incorrect,True,Linear Equations,Hard
261900,Q11,A,A,True,Correct,True,Roots of equation,Easy
261900,Q12,C,C,True,Correct,True,Algebraic manipulation,Hard
261900,Q13,B,D,False,Incorrect,True,Completing the Square,Hard
261900,Q14,D,C,False,Incorrect,True,Roots of equation,Hard
261900,Q15,C,C,True,Correct,True,Linear Equations,Easy
261900,Q16,A,A,True,Correct,True,Quadratic Equations,Hard
261900,Q17,B,C,False,Incorrect,True,System of Equations,Hard
261900,Q18,C,C,True,Correct,True,Linear Equations,Easy
261900,Q19,D,C,False,Incorrect,True,Number Systems,Easy
261900,Q20,B,B,True,Correct,True,Discriminant,Hard
261900,Q21,C,B,False,Incorrect,True,Ratio and Proportion,Medium
261900,Q22,A,D,False,Incorrect,True,Area of rectangle,Medium
261900,Q23,C,D,False,Incorrect,True,Polynomial Division,Hard
261900,Q24,D,B,False,Incorrect,True,Roots of Polynomials,Hard
261900,Q25,B,C,False,Incorrect,True,Ratio and Proportion,Medium
261900,Q26,C,C,True,Correct,True,UNKNOWN,Easy
261900,Q27,A,D,False,Incorrect,True,UNKNOWN,Hard
261900,Q28,D,D,True,Correct,True,UNKNOWN,Hard
261900,Q29,D,D,True,Correct,True,UNKNOWN,Easy
261900,Q30,B,D,False,Incorrect,True,UNKNOWN,Easy
272500,Q1,D,D,True,Correct,True,Factor Theorem and Polynomials,Hard
272500,Q2,B,B,True,Correct,True,Quadratic Equations and Roots,Medium
272500,Q3,A,A,True,Correct,True,Polynomial Remainder Theorem,Medium
272500,Q4,,A,False,Unattempted,False,Systems of Linear Equations - Infinite Solutions,Hard
272500,Q5,A,A,True,Correct,True,UNKNOWN,Medium
272500,Q6,D,D,True,Correct,True,Fractions,Easy
272500,Q7,,D,False,Unattempted,False,Work and Time,Hard
272500,Q8,D,B,False,Incorrect,True,Polynomials,Hard
272500,Q9,,C,False,Unattempted,False,Roots of equation,Hard
272500,Q10,,A,False,Unattempted,False,Linear Equations,Hard
272500,Q11,,A,False,Unattempted,False,Roots of equation,Easy
272500,Q12,A,C,False,Incorrect,True,Algebraic manipulation,Hard
272500,Q13,A,D,False,Incorrect,True,Completing the Square,Hard
272500,Q14,,C,False,Unattempted,False,Roots of equation,Hard
272500,Q15,C,C,True,Correct,True,Linear Equations,Easy
272500,Q16,,A,False,Unattempted,False,Quadratic Equations,Hard
272500,Q17,,C,False,Unattempted,False,System of Equations,Hard
272500,Q18,,C,False,Unattempted,False,Linear Equations,Easy
272500,Q19,C,C,True,Correct,True,Number Systems,Easy
272500,Q20,C,B,False,Incorrect,True,Discriminant,Hard
272500,Q21,B,B,True,Correct,True,Ratio and Proportion,Medium
272500,Q22,,D,False,Unattempted,False,Area of rectangle,Medium
272500,Q23,,D,False,Unattempted,False,Polynomial Division,Hard
272500,Q24,,B,False,Unattempted,False,Roots of Polynomials,Hard
272500,Q25,,C,False,Unattempted,False,Ratio and Proportion,Medium
272500,Q26,C,C,True,Correct,True,UNKNOWN,Easy
272500,Q27,B,D,False,Incorrect,True,UNKNOWN,Hard
272500,Q28,A,D,False,Incorrect,True,UNKNOWN,Hard
272500,Q29,D,D,True,Correct,True,UNKNOWN,Easy
272500,Q30,D,D,True,Correct,True,UNKNOWN,Easy
998586,Q1,D,D,True,Correct,True,Factor Theorem and Polynomials,Hard
998586,Q2,C,B,False,Incorrect,True,Quadratic Equations and Roots,Medium
998586,Q3,A,A,True,Correct,True,Polynomial Remainder Theorem,Medium
998586,Q4,A,A,True,Correct,True,Systems of Linear Equations - Infinite Solutions,Hard
998586,Q5,,A,False,Unattempted,False,UNKNOWN,Medium
998586,Q6,D,D,True,Correct,True,Fractions,Easy
998586,Q7,,D,False,Unattempted,False,Work and Time,Hard
